1.496517e+02, 5.166651e+00, 1.499370e+02, 5.176652e+00, 1.502223e+02, 5.186653e+00, 1.505076e+02, 5.196654e+00, 1.507929e+02, 5.206655e+00, 1.510782e+02, 5.216656e+00, 1.513635e+02, 5.226657e+00, 2.028462e-02, 2.792870e-02
1.414486e+02, 5.166650e+00, 1.417185e+02, 5.176651e+00, 1.419884e+02, 5.186652e+00, 1.422583e+02, 5.196653e+00, 1.425282e+02, 5.206654e+00, 1.427981e+02, 5.216654e+00, 1.430679e+02, 5.226655e+00, 1.721505e-02, -3.220506e-02
1.340970e+02, 5.166648e+00, 1.343531e+02, 5.176649e+00, 1.346092e+02, 5.186650e+00, 1.348653e+02, 5.196651e+00, 1.351213e+02, 5.206652e+00, 1.353773e+02, 5.216653e+00, 1.356334e+02, 5.226654e+00, -2.389011e-02, -3.021307e-02
1.274709e+02, 5.166646e+00, 1.277145e+02, 5.176647e+00, 1.279581e+02, 5.186648e+00, 1.282017e+02, 5.196649e+00, 1.284452e+02, 5.206650e+00, 1.286888e+02, 5.216651e+00, 1.289323e+02, 5.226652e+00, -3.600078e-02, -1.858903e-02
1.214679e+02, 5.166644e+00, 1.217001e+02, 5.176645e+00, 1.219324e+02, 5.186646e+00, 1.221646e+02, 5.196647e+00, 1.223969e+02, 5.206648e+00, 1.226291e+02, 5.216649e+00, 1.228613e+02, 5.226649e+00, -3.298678e-02, -2.682384e-02
1.160039e+02, 5.166641e+00, 1.162258e+02, 5.176642e+00, 1.164478e+02, 5.186643e+00, 1.166697e+02, 5.196644e+00, 1.168916e+02, 5.206645e+00, 1.171135e+02, 5.216646e+00, 1.173354e+02, 5.226647e+00, -6.030372e-03, -4.410573e-02
1.110095e+02, 5.166638e+00, 1.112220e+02, 5.176639e+00, 1.114344e+02, 5.186640e+00, 1.116469e+02, 5.196641e+00, 1.118594e+02, 5.206642e+00, 1.120718e+02, 5.216643e+00, 1.122843e+02, 5.226644e+00, 4.128498e-02, -2.143045e-02
1.064265e+02, 5.166635e+00, 1.066303e+02, 5.176636e+00, 1.068341e+02, 5.186637e+00, 1.070379e+02, 5.196638e+00, 1.072417e+02, 5.206639e+00, 1.074455e+02, 5.216640e+00, 1.076493e+02, 5.226641e+00, 1.910927e-02, 4.459349e-02
1.022062e+02, 5.166632e+00, 1.024020e+02, 5.176633e+00, 1.025978e+02, 5.186634e+00, 1.027936e+02, 5.196635e+00, 1.029894e+02, 5.206636e+00, 1.031852e+02, 5.216637e+00, 1.033810e+02, 5.226637e+00, -5.048148e-02, -1.841437e-03
9.830701e+01, 5.166628e+00, 9.849543e+01, 5.176629e+00, 9.868385e+01, 5.186630e+00, 9.887225e+01, 5.196631e+00, 9.906065e+01, 5.206632e+00, 9.924904e+01, 5.216633e+00, 9.943743e+01, 5.226634e+00, 3.778746e-02, -3.646783e-02
9.469368e+01, 5.166624e+00, 9.487524e+01, 5.176625e+00, 9.505680e+01, 5.186626e+00, 9.523835e+01, 5.196627e+00, 9.541989e+01, 5.206628e+00, 9.560142e+01, 5.216629e+00, 9.578295e+01, 5.226630e+00, -1.551879e-02, 5.225881e-02
9.133584e+01, 5.166619e+00, 9.151102e+01, 5.176620e+00, 9.168620e+01, 5.186621e+00, 9.186137e+01, 5.196622e+00, 9.203653e+01, 5.206623e+00, 9.221169e+01, 5.216624e+00, 9.238684e+01, 5.226625e+00, 1.865271e-03, -5.648323e-02
8.820728e+01, 5.166614e+00, 8.837652e+01, 5.176615e+00, 8.854575e+01, 5.186616e+00, 8.871497e+01, 5.196617e+00, 8.888419e+01, 5.206618e+00, 8.905340e+01, 5.216619e+00, 8.922261e+01, 5.226620e+00, -5.656406e-04, 5.851095e-02
8.528528e+01, 5.166609e+00, 8.544896e+01, 5.176610e+00, 8.561263e+01, 5.186611e+00, 8.577630e+01, 5.196612e+00, 8.593996e+01, 5.206613e+00, 8.610361e+01, 5.216614e+00, 8.626726e+01, 5.226615e+00, 1.176121e-02, -5.935940e-02
8.255001e+01, 5.166604e+00, 8.270848e+01, 5.176605e+00, 8.286695e+01, 5.186606e+00, 8.302541e+01, 5.196607e+00, 8.318387e+01, 5.206608e+00, 8.334232e+01, 5.216609e+00, 8.350077e+01, 5.226610e+00, -3.377262e-02, 5.260498e-02
7.998411e+01, 5.166598e+00, 8.013769e+01, 5.176599e+00, 8.029127e+01, 5.186600e+00, 8.044485e+01, 5.196601e+00, 8.059842e+01, 5.206602e+00, 8.075199e+01, 5.216603e+00, 8.090555e+01, 5.226604e+00, 5.799652e-02, -2.825395e-02
7.757229e+01, 5.166592e+00, 7.772128e+01, 5.176593e+00, 7.787027e+01, 5.186594e+00, 7.801925e+01, 5.196595e+00, 7.816823e+01, 5.206595e+00, 7.831720e+01, 5.216596e+00, 7.846617e+01, 5.226597e+00, -6.445230e-02, -1.642523e-02
7.530107e+01, 5.166585e+00, 7.544573e+01, 5.176586e+00, 7.559039e+01, 5.186587e+00, 7.573504e+01, 5.196588e+00, 7.587969e+01, 5.206589e+00, 7.602434e+01, 5.216590e+00, 7.616898e+01, 5.226591e+00, 3.139102e-02, 6.089740e-02
7.315848e+01, 5.166578e+00, 7.329906e+01, 5.176579e+00, 7.343963e+01, 5.186580e+00, 7.358020e+01, 5.196581e+00, 7.372076e+01, 5.206582e+00, 7.386132e+01, 5.216583e+00, 7.400188e+01, 5.226584e+00, 3.378648e-02, -6.188992e-02
7.113388e+01, 5.166570e+00, 7.127059e+01, 5.176571e+00, 7.140730e+01, 5.186572e+00, 7.154401e+01, 5.196573e+00, 7.168071e+01, 5.206574e+00, 7.181741e+01, 5.216575e+00, 7.195411e+01, 5.226576e+00, -7.249022e-02, -1.747691e-03
6.921777e+01, 5.166562e+00, 6.935082e+01, 5.176563e+00, 6.948388e+01, 5.186564e+00, 6.961693e+01, 5.196565e+00, 6.974997e+01, 5.206566e+00, 6.988302e+01, 5.216567e+00, 7.001605e+01, 5.226568e+00, 2.495825e-02, 7.020659e-02
6.740163e+01, 5.166554e+00, 6.753122e+01, 5.176555e+00, 6.766081e+01, 5.186556e+00, 6.779039e+01, 5.196557e+00, 6.791997e+01, 5.206558e+00, 6.804955e+01, 5.216559e+00, 6.817912e+01, 5.226560e+00, 6.288985e-02, -4.357451e-02
6.567784e+01, 5.166545e+00, 6.580414e+01, 5.176546e+00, 6.593043e+01, 5.186547e+00, 6.605672e+01, 5.196548e+00, 6.618301e+01, 5.206549e+00, 6.630930e+01, 5.216550e+00, 6.643558e+01, 5.226551e+00, -5.503126e-02, -5.599483e-02
6.403951e+01, 5.166535e+00, 6.416267e+01, 5.176536e+00, 6.428584e+01, 5.186537e+00, 6.440900e+01, 5.196538e+00, 6.453216e+01, 5.206539e+00, 6.465531e+01, 5.216540e+00, 6.477847e+01, 5.226541e+00, -5.247153e-02, 6.106214e-02
6.248042e+01, 5.166525e+00, 6.260061e+01, 5.176526e+00, 6.272079e+01, 5.186527e+00, 6.284097e+01, 5.196528e+00, 6.296115e+01, 5.206529e+00, 6.308133e+01, 5.216530e+00, 6.320150e+01, 5.226531e+00, 6.278812e-02, 5.353018e-02
6.099495e+01, 5.166515e+00, 6.111230e+01, 5.176516e+00, 6.122964e+01, 5.186517e+00, 6.134699e+01, 5.196518e+00, 6.146433e+01, 5.206519e+00, 6.158166e+01, 5.216520e+00, 6.169900e+01, 5.226521e+00, 5.923321e-02, -6.027633e-02
5.957799e+01, 5.166504e+00, 5.969263e+01, 5.176505e+00, 5.980727e+01, 5.186506e+00, 5.992190e+01, 5.196507e+00, 6.003653e+01, 5.206508e+00, 6.015116e+01, 5.216509e+00, 6.026579e+01, 5.226510e+00, -5.262942e-02, -6.865807e-02
5.822491e+01, 5.166493e+00, 5.833696e+01, 5.176494e+00, 5.844901e+01, 5.186495e+00, 5.856105e+01, 5.196496e+00, 5.867309e+01, 5.206497e+00, 5.878513e+01, 5.216498e+00, 5.889717e+01, 5.226499e+00, -7.972937e-02, 3.843161e-02
5.693146e+01, 5.166481e+00, 5.704103e+01, 5.176482e+00, 5.715061e+01, 5.186483e+00, 5.726018e+01, 5.196484e+00, 5.736974e+01, 5.206485e+00, 5.747931e+01, 5.216486e+00, 5.758887e+01, 5.226487e+00, 1.655038e-02, 8.898213e-02
5.569377e+01, 5.166468e+00, 5.580098e+01, 5.176469e+00, 5.590818e+01, 5.186470e+00, 5.601539e+01, 5.196471e+00, 5.612259e+01, 5.206472e+00, 5.622978e+01, 5.216473e+00, 5.633698e+01, 5.226474e+00, 9.162985e-02, 1.271509e-02
5.450832e+01, 5.166455e+00, 5.461325e+01, 5.176456e+00, 5.471819e+01, 5.186457e+00, 5.482312e+01, 5.196458e+00, 5.492805e+01, 5.206459e+00, 5.503298e+01, 5.216460e+00, 5.513791e+01, 5.226461e+00, 4.634983e-02, -8.236118e-02
5.337184e+01, 5.166442e+00, 5.347460e+01, 5.176443e+00, 5.357736e+01, 5.186444e+00, 5.368012e+01, 5.196445e+00, 5.378288e+01, 5.206446e+00, 5.388563e+01, 5.216447e+00, 5.398838e+01, 5.226448e+00, -5.715801e-02, -7.775986e-02
5.228136e+01, 5.166428e+00, 5.238204e+01, 5.176428e+00, 5.248271e+01, 5.186429e+00, 5.258338e+01, 5.196430e+00, 5.268404e+01, 5.206431e+00, 5.278471e+01, 5.216432e+00, 5.288537e+01, 5.226433e+00, -9.720237e-02, 1.597792e-02
5.123414e+01, 5.166413e+00, 5.133280e+01, 5.176414e+00, 5.143147e+01, 5.186415e+00, 5.153013e+01, 5.196416e+00, 5.162879e+01, 5.206417e+00, 5.172745e+01, 5.216418e+00, 5.182611e+01, 5.226419e+00, -3.463865e-02, 9.434891e-02
5.022763e+01, 5.166397e+00, 5.032437e+01, 5.176398e+00, 5.042111e+01, 5.186399e+00, 5.051784e+01, 5.196400e+00, 5.061457e+01, 5.206401e+00, 5.071131e+01, 5.216402e+00, 5.080803e+01, 5.226403e+00, 6.308275e-02, 8.079651e-02
4.925950e+01, 5.166381e+00, 4.935439e+01, 5.176382e+00, 4.944927e+01, 5.186383e+00, 4.954415e+01, 5.196384e+00, 4.963903e+01, 5.206385e+00, 4.973391e+01, 5.216386e+00, 4.982878e+01, 5.226387e+00, 1.042645e-01, -7.097111e-03
4.832760e+01, 5.166365e+00, 4.842070e+01, 5.176366e+00, 4.851379e+01, 5.186367e+00, 4.860689e+01, 5.196368e+00, 4.869998e+01, 5.206369e+00, 4.879307e+01, 5.216370e+00, 4.888616e+01, 5.226371e+00, 5.690558e-02, -9.002871e-02
4.742991e+01, 5.166347e+00, 4.752129e+01, 5.176348e+00, 4.761266e+01, 5.186349e+00, 4.770404e+01, 5.196350e+00, 4.779541e+01, 5.206351e+00, 4.788678e+01, 5.216352e+00, 4.797815e+01, 5.226353e+00, -3.626747e-02, -1.022645e-01
4.656459e+01, 5.166329e+00, 4.665430e+01, 5.176330e+00, 4.674402e+01, 5.186331e+00, 4.683373e+01, 5.196332e+00, 4.692345e+01, 5.206333e+00, 4.701316e+01, 5.216334e+00, 4.710287e+01, 5.226335e+00, -1.034871e-01, -3.875218e-02
4.572989e+01, 5.166311e+00, 4.581801e+01, 5.176312e+00, 4.590612e+01, 5.186313e+00, 4.599424e+01, 5.196314e+00, 4.608235e+01, 5.206315e+00, 4.617046e+01, 5.216316e+00, 4.625857e+01, 5.226317e+00, -9.966872e-02, 5.218614e-02
4.492423e+01, 5.166292e+00, 4.501080e+01, 5.176293e+00, 4.509737e+01, 5.186294e+00, 4.518394e+01, 5.196294e+00, 4.527050e+01, 5.206295e+00, 4.535707e+01, 5.216296e+00, 4.544364e+01, 5.226297e+00, -3.133794e-02, 1.101323e-01
4.414609e+01, 5.166272e+00, 4.423117e+01, 5.176273e+00, 4.431625e+01, 5.186274e+00, 4.440133e+01, 5.196275e+00, 4.448640e+01, 5.206276e+00, 4.457148e+01, 5.216276e+00, 4.465655e+01, 5.226277e+00, 5.647810e-02, 1.018987e-01
4.339410e+01, 5.166251e+00, 4.347774e+01, 5.176252e+00, 4.356137e+01, 5.186253e+00, 4.364501e+01, 5.196254e+00, 4.372864e+01, 5.206255e+00, 4.381227e+01, 5.216256e+00, 4.389590e+01, 5.226257e+00, 1.129321e-01, 3.590810e-02
4.266695e+01, 5.166230e+00, 4.274919e+01, 5.176231e+00, 4.283143e+01, 5.186232e+00, 4.291367e+01, 5.196232e+00, 4.299591e+01, 5.206233e+00, 4.307814e+01, 5.216234e+00, 4.316038e+01, 5.226235e+00, 1.098418e-01, -4.955564e-02
4.196342e+01, 5.166207e+00, 4.204431e+01, 5.176208e+00, 4.212520e+01, 5.186209e+00, 4.220609e+01, 5.196210e+00, 4.228697e+01, 5.206211e+00, 4.236786e+01, 5.216212e+00, 4.244874e+01, 5.226213e+00, 5.209606e-02, -1.108734e-01
4.128237e+01, 5.166185e+00, 4.136195e+01, 5.176186e+00, 4.144153e+01, 5.186187e+00, 4.152112e+01, 5.196188e+00, 4.160070e+01, 5.206189e+00, 4.168028e+01, 5.216190e+00, 4.175985e+01, 5.226190e+00, -3.028214e-02, -1.207635e-01
4.062274e+01, 5.166161e+00, 4.070105e+01, 5.176162e+00, 4.077937e+01, 5.186163e+00, 4.085769e+01, 5.196164e+00, 4.093600e+01, 5.206165e+00, 4.101431e+01, 5.216166e+00, 4.109263e+01, 5.226167e+00, -9.979066e-02, -7.774695e-02
3.998352e+01, 5.166137e+00, 4.006061e+01, 5.176138e+00, 4.013770e+01, 5.186139e+00, 4.021479e+01, 5.196140e+00, 4.029188e+01, 5.206141e+00, 4.036896e+01, 5.216142e+00, 4.044605e+01, 5.226143e+00, -1.284777e-01, -2.482208e-03
3.936378e+01, 5.166112e+00, 3.943968e+01, 5.176113e+00, 3.951558e+01, 5.186114e+00, 3.959148e+01, 5.196115e+00, 3.966738e+01, 5.206115e+00, 3.974328e+01, 5.216116e+00, 3.981917e+01, 5.226117e+00, -1.074495e-01, 7.406224e-02
3.876264e+01, 5.166086e+00, 3.883739e+01, 5.176087e+00, 3.891214e+01, 5.186088e+00, 3.898688e+01, 5.196089e+00, 3.906162e+01, 5.206090e+00, 3.913637e+01, 5.216091e+00, 3.921111e+01, 5.226092e+00, -4.709071e-02, 1.238506e-01
3.817927e+01, 5.166059e+00, 3.825290e+01, 5.176060e+00, 3.832652e+01, 5.186061e+00, 3.840015e+01, 5.196062e+00, 3.847377e+01, 5.206063e+00, 3.854739e+01, 5.216064e+00, 3.862101e+01, 5.226065e+00, 2.969553e-02, 1.311816e-01
3.761288e+01, 5.166031e+00, 3.768542e+01, 5.176032e+00, 3.775796e+01, 5.186033e+00, 3.783049e+01, 5.196034e+00, 3.790303e+01, 5.206035e+00, 3.797556e+01, 5.216036e+00, 3.804810e+01, 5.226037e+00, 9.709427e-02, 9.594290e-02
3.706274e+01, 5.166003e+00, 3.713422e+01, 5.176004e+00, 3.720571e+01, 5.186005e+00, 3.727719e+01, 5.196006e+00, 3.734866e+01, 5.206007e+00, 3.742014e+01, 5.216008e+00, 3.749162e+01, 5.226009e+00, 1.349420e-01, 3.119137e-02
3.652816e+01, 5.165974e+00, 3.659861e+01, 5.175975e+00, 3.666907e+01, 5.185976e+00, 3.673952e+01, 5.195977e+00, 3.680997e+01, 5.205978e+00, 3.688043e+01, 5.215979e+00, 3.695088e+01, 5.225980e+00, 1.338301e-01, -4.277428e-02
3.600848e+01, 5.165944e+00, 3.607793e+01, 5.175945e+00, 3.614739e+01, 5.185946e+00, 3.621685e+01, 5.195947e+00, 3.628630e+01, 5.205948e+00, 3.635575e+01, 5.215949e+00, 3.642520e+01, 5.225950e+00, 9.608880e-02, -1.052283e-01
3.550308e+01, 5.165913e+00, 3.557156e+01, 5.175914e+00, 3.564005e+01, 5.185915e+00, 3.570853e+01, 5.195916e+00, 3.577702e+01, 5.205917e+00, 3.584550e+01, 5.215918e+00, 3.591398e+01, 5.225919e+00, 3.337772e-02, -1.405912e-01
3.501138e+01, 5.165881e+00, 3.507892e+01, 5.175882e+00, 3.514646e+01, 5.185883e+00, 3.521400e+01, 5.195884e+00, 3.528153e+01, 5.205885e+00, 3.534907e+01, 5.215886e+00, 3.541661e+01, 5.225887e+00, -3.765638e-02, -1.415763e-01
3.453282e+01, 5.165849e+00, 3.459944e+01, 5.175850e+00, 3.466606e+01, 5.185851e+00, 3.473268e+01, 5.195852e+00, 3.479930e+01, 5.205853e+00, 3.486591e+01, 5.215854e+00, 3.493253e+01, 5.225855e+00, -1.000972e-01, -1.096918e-01
3.406688e+01, 5.165815e+00, 3.413260e+01, 5.175816e+00, 3.419833e+01, 5.185817e+00, 3.426405e+01, 5.195818e+00, 3.432978e+01, 5.205819e+00, 3.439550e+01, 5.215820e+00, 3.446122e+01, 5.225821e+00, -1.406290e-01, -5.360146e-02
3.361306e+01, 5.165781e+00, 3.367792e+01, 5.175782e+00, 3.374277e+01, 5.185783e+00, 3.380762e+01, 5.195784e+00, 3.387247e+01, 5.205785e+00, 3.393732e+01, 5.215786e+00, 3.400217e+01, 5.225787e+00, -1.518735e-01, 1.378261e-02
3.317090e+01, 5.165746e+00, 3.323490e+01, 5.175747e+00, 3.329890e+01, 5.185748e+00, 3.336291e+01, 5.195749e+00, 3.342691e+01, 5.205750e+00, 3.349091e+01, 5.215751e+00, 3.355491e+01, 5.225752e+00, -1.330387e-01, 7.854992e-02
3.273994e+01, 5.165709e+00, 3.280312e+01, 5.175710e+00, 3.286629e+01, 5.185711e+00, 3.292946e+01, 5.195712e+00, 3.299264e+01, 5.205713e+00, 3.305581e+01, 5.215714e+00, 3.311898e+01, 5.225715e+00, -8.913188e-02, 1.286343e-01
3.231976e+01, 5.165672e+00, 3.238213e+01, 5.175673e+00, 3.244450e+01, 5.185674e+00, 3.250686e+01, 5.195675e+00, 3.256923e+01, 5.205676e+00, 3.263159e+01, 5.215677e+00, 3.269396e+01, 5.225678e+00, -2.921482e-02, 1.557808e-01
3.190996e+01, 5.165634e+00, 3.197154e+01, 5.175635e+00, 3.203312e+01, 5.185636e+00, 3.209470e+01, 5.195637e+00, 3.215628e+01, 5.205638e+00, 3.221785e+01, 5.215639e+00, 3.227943e+01, 5.225640e+00, 3.575510e-02, 1.564628e-01
3.151016e+01, 5.165595e+00, 3.157097e+01, 5.175596e+00, 3.163178e+01, 5.185597e+00, 3.169259e+01, 5.195598e+00, 3.175340e+01, 5.205599e+00, 3.181421e+01, 5.215600e+00, 3.187501e+01, 5.225601e+00, 9.502083e-02, 1.318179e-01
3.111999e+01, 5.165555e+00, 3.118005e+01, 5.175556e+00, 3.124011e+01, 5.185557e+00, 3.130017e+01, 5.195558e+00, 3.136022e+01, 5.205559e+00, 3.142028e+01, 5.215560e+00, 3.148034e+01, 5.225561e+00, 1.397132e-01, 8.682736e-02
3.073910e+01, 5.165514e+00, 3.079842e+01, 5.175515e+00, 3.085775e+01, 5.185516e+00, 3.091708e+01, 5.195517e+00, 3.097640e+01, 5.205518e+00, 3.103573e+01, 5.215519e+00, 3.109505e+01, 5.225520e+00, 1.639433e-01, 2.903833e-02
3.036716e+01, 5.165472e+00, 3.042577e+01, 5.175473e+00, 3.048438e+01, 5.185474e+00, 3.054300e+01, 5.195475e+00, 3.060161e+01, 5.205476e+00, 3.066022e+01, 5.215477e+00, 3.071883e+01, 5.225478e+00, 1.652566e-01, -3.287514e-02
3.000386e+01, 5.165429e+00, 3.006177e+01, 5.175430e+00, 3.011969e+01, 5.185431e+00, 3.017760e+01, 5.195432e+00, 3.023551e+01, 5.205433e+00, 3.029342e+01, 5.215434e+00, 3.035133e+01, 5.225435e+00, 1.445164e-01, -9.046207e-02
2.964890e+01, 5.165385e+00, 2.970613e+01, 5.175386e+00, 2.976336e+01, 5.185387e+00, 2.982059e+01, 5.195388e+00, 2.987782e+01, 5.205389e+00, 2.993505e+01, 5.215390e+00, 2.999227e+01, 5.225391e+00, 1.053541e-01, -1.365824e-01
2.930198e+01, 5.165340e+00, 2.935855e+01, 5.175341e+00, 2.941511e+01, 5.185342e+00, 2.947167e+01, 5.195343e+00, 2.952824e+01, 5.205344e+00, 2.958480e+01, 5.215345e+00, 2.964136e+01, 5.225345e+00, 5.335022e-02, -1.661380e-01
2.896285e+01, 5.165293e+00, 2.901876e+01, 5.175294e+00, 2.907467e+01, 5.185295e+00, 2.913058e+01, 5.195296e+00, 2.918649e+01, 5.205297e+00, 2.924240e+01, 5.215298e+00, 2.929831e+01, 5.225299e+00, -4.890538e-03, -1.764257e-01
2.863122e+01, 5.165246e+00, 2.868650e+01, 5.175247e+00, 2.874177e+01, 5.185248e+00, 2.879704e+01, 5.195249e+00, 2.885232e+01, 5.205250e+00, 2.890759e+01, 5.215251e+00, 2.896286e+01, 5.225252e+00, -6.263250e-02, -1.671435e-01
2.830687e+01, 5.165198e+00, 2.836152e+01, 5.175199e+00, 2.841617e+01, 5.185200e+00, 2.847082e+01, 5.195201e+00, 2.852547e+01, 5.205202e+00, 2.858011e+01, 5.215203e+00, 2.863476e+01, 5.225204e+00, -1.137701e-01, -1.401214e-01
2.798954e+01, 5.165149e+00, 2.804358e+01, 5.175150e+00, 2.809762e+01, 5.185151e+00, 2.815166e+01, 5.195152e+00, 2.820569e+01, 5.205152e+00, 2.825973e+01, 5.215153e+00, 2.831377e+01, 5.225154e+00, -1.533950e-01, -9.886075e-02
2.767901e+01, 5.165098e+00, 2.773245e+01, 5.175099e+00, 2.778589e+01, 5.185100e+00, 2.783933e+01, 5.195101e+00, 2.789277e+01, 5.205102e+00, 2.794621e+01, 5.215103e+00, 2.799965e+01, 5.225104e+00, -1.781459e-01, -4.797265e-02
2.737505e+01, 5.165047e+00, 2.742791e+01, 5.175048e+00, 2.748077e+01, 5.185049e+00, 2.753362e+01, 5.195049e+00, 2.758648e+01, 5.205050e+00, 2.763934e+01, 5.215051e+00, 2.769219e+01, 5.225052e+00, -1.863446e-01, 7.406024e-03
2.707747e+01, 5.164994e+00, 2.712976e+01, 5.174995e+00, 2.718204e+01, 5.184996e+00, 2.723432e+01, 5.194997e+00, 2.728661e+01, 5.204998e+00, 2.733889e+01, 5.214999e+00, 2.739117e+01, 5.225000e+00, -1.779488e-01, 6.215495e-02
2.678606e+01, 5.164940e+00, 2.683778e+01, 5.174941e+00, 2.688950e+01, 5.184942e+00, 2.694123e+01, 5.194943e+00, 2.699295e+01, 5.204944e+00, 2.704467e+01, 5.214945e+00, 2.709639e+01, 5.224946e+00, -1.543584e-01, 1.116258e-01
2.650062e+01, 5.164885e+00, 2.655179e+01, 5.174886e+00, 2.660297e+01, 5.184887e+00, 2.665414e+01, 5.194888e+00, 2.670532e+01, 5.204889e+00, 2.675649e+01, 5.214890e+00, 2.680766e+01, 5.224891e+00, -1.181242e-01, 1.519847e-01
